psgc_code,reference_year,population,source
1804613007,2024,1355,2024 POPCEN (PSA)
1804613008,2024,2327,2024 POPCEN (PSA)
1804613009,2024,2061,2024 POPCEN (PSA)
1804613010,2024,1608,2024 POPCEN (PSA)
1804613011,2024,635,2024 POPCEN (PSA)
1804613012,2024,1683,2024 POPCEN (PSA)
1804613013,2024,1579,2024 POPCEN (PSA)
1804613014,2024,846,2024 POPCEN (PSA)
1804613015,2024,681,2024 POPCEN (PSA)
1804613016,2024,795,2024 POPCEN (PSA)
1804613017,2024,2045,2024 POPCEN (PSA)
1804613018,2024,1800,2024 POPCEN (PSA)
1804613019,2024,2750,2024 POPCEN (PSA)
1804613020,2024,558,2024 POPCEN (PSA)
1804613021,2024,1503,2024 POPCEN (PSA)
1804613022,2024,1175,2024 POPCEN (PSA)
1804613023,2024,2645,2024 POPCEN (PSA)
1804613024,2024,1381,2024 POPCEN (PSA)
1804613025,2024,1715,2024 POPCEN (PSA)
1804613026,2024,2796,2024 POPCEN (PSA)
1804613027,2024,937,2024 POPCEN (PSA)
1804613028,2024,1208,2024 POPCEN (PSA)
1804613029,2024,2094,2024 POPCEN (PSA)
1804614000,2024,85770,2024 POPCEN (PSA)
1804614001,2024,3699,2024 POPCEN (PSA)
1804614002,2024,1606,2024 POPCEN (PSA)
1804614003,2024,3582,2024 POPCEN (PSA)
1804614005,2024,1222,2024 POPCEN (PSA)
1804614006,2024,2871,2024 POPCEN (PSA)
1804614007,2024,2764,2024 POPCEN (PSA)
1804614008,2024,869,2024 POPCEN (PSA)
1804614009,2024,1524,2024 POPCEN (PSA)
1804614010,2024,1839,2024 POPCEN (PSA)
1804614011,2024,2324,2024 POPCEN (PSA)
1804614012,2024,1515,2024 POPCEN (PSA)
1804614013,2024,1253,2024 POPCEN (PSA)
1804614014,2024,2299,2024 POPCEN (PSA)
1804614015,2024,3593,2024 POPCEN (PSA)
1804614016,2024,2859,2024 POPCEN (PSA)
1804614017,2024,1434,2024 POPCEN (PSA)
1804614018,2024,2968,2024 POPCEN (PSA)
1804614019,2024,1981,2024 POPCEN (PSA)
1804614020,2024,5488,2024 POPCEN (PSA)
1804614021,2024,1581,2024 POPCEN (PSA)
1804614022,2024,898,2024 POPCEN (PSA)
1804614023,2024,2945,2024 POPCEN (PSA)
1804614024,2024,1004,2024 POPCEN (PSA)
1804614025,2024,472,2024 POPCEN (PSA)
1804614026,2024,1859,2024 POPCEN (PSA)
1804614027,2024,3048,2024 POPCEN (PSA)
1804614028,2024,4524,2024 POPCEN (PSA)
1804614029,2024,4437,2024 POPCEN (PSA)
1804614030,2024,7771,2024 POPCEN (PSA)
1804614031,2024,3862,2024 POPCEN (PSA)
1804614032,2024,2777,2024 POPCEN (PSA)
1804614033,2024,4902,2024 POPCEN (PSA)
1804615000,2024,46461,2024 POPCEN (PSA)
1804615001,2024,2249,2024 POPCEN (PSA)
1804615002,2024,1844,2024 POPCEN (PSA)
1804615003,2024,1134,2024 POPCEN (PSA)
1804615004,2024,2333,2024 POPCEN (PSA)
1804615005,2024,3642,2024 POPCEN (PSA)
1804615006,2024,2126,2024 POPCEN (PSA)
1804615007,2024,3571,2024 POPCEN (PSA)
1804615008,2024,2430,2024 POPCEN (PSA)
1804615009,2024,835,2024 POPCEN (PSA)
1804615010,2024,1499,2024 POPCEN (PSA)
1804615011,2024,1297,2024 POPCEN (PSA)
1804615012,2024,1193,2024 POPCEN (PSA)
1804615013,2024,2182,2024 POPCEN (PSA)
1804615015,2024,2261,2024 POPCEN (PSA)
1804615016,2024,2286,2024 POPCEN (PSA)
1804615017,2024,2073,2024 POPCEN (PSA)
1804615018,2024,1113,2024 POPCEN (PSA)
1804615019,2024,816,2024 POPCEN (PSA)
1804615020,2024,1011,2024 POPCEN (PSA)
1804615021,2024,889,2024 POPCEN (PSA)
1804615022,2024,1532,2024 POPCEN (PSA)
1804615023,2024,359,2024 POPCEN (PSA)
1804615024,2024,953,2024 POPCEN (PSA)
1804615025,2024,1944,2024 POPCEN (PSA)
1804615026,2024,1798,2024 POPCEN (PSA)
1804615027,2024,1324,2024 POPCEN (PSA)
1804615028,2024,1767,2024 POPCEN (PSA)
1804616000,2024,41209,2024 POPCEN (PSA)
1804616001,2024,1073,2024 POPCEN (PSA)
1804616002,2024,2266,2024 POPCEN (PSA)
1804616003,2024,1712,2024 POPCEN (PSA)
1804616004,2024,3366,2024 POPCEN (PSA)
1804616005,2024,1499,2024 POPCEN (PSA)
1804616007,2024,1358,2024 POPCEN (PSA)
1804616008,2024,1717,2024 POPCEN (PSA)
1804616009,2024,3345,2024 POPCEN (PSA)
1804616010,2024,2168,2024 POPCEN (PSA)
1804616011,2024,954,2024 POPCEN (PSA)
1804616012,2024,7468,2024 POPCEN (PSA)
1804616013,2024,3758,2024 POPCEN (PSA)
1804616014,2024,3341,2024 POPCEN (PSA)
1804616015,2024,2228,2024 POPCEN (PSA)
1804616016,2024,1892,2024 POPCEN (PSA)
1804616017,2024,3064,2024 POPCEN (PSA)
1804617000,2024,22870,2024 POPCEN (PSA)
1804617001,2024,893,2024 POPCEN (PSA)
1804617002,2024,856,2024 POPCEN (PSA)
1804617004,2024,799,2024 POPCEN (PSA)
1804617005,2024,1755,2024 POPCEN (PSA)
1804617006,2024,1084,2024 POPCEN (PSA)
1804617007,2024,1885,2024 POPCEN (PSA)
1804617008,2024,1057,2024 POPCEN (PSA)
1804617009,2024,801,2024 POPCEN (PSA)
1804617010,2024,1017,2024 POPCEN (PSA)
1804617011,2024,2585,2024 POPCEN (PSA)
1804617012,2024,2348,2024 POPCEN (PSA)
1804617013,2024,2447,2024 POPCEN (PSA)
1804617014,2024,2226,2024 POPCEN (PSA)
1804617015,2024,3117,2024 POPCEN (PSA)
1804618000,2024,80382,2024 POPCEN (PSA)
1804618001,2024,4458,2024 POPCEN (PSA)
1804618002,2024,1809,2024 POPCEN (PSA)
1804618003,2024,1242,2024 POPCEN (PSA)
1804618004,2024,2957,2024 POPCEN (PSA)
1804618006,2024,1834,2024 POPCEN (PSA)
1804618008,2024,4508,2024 POPCEN (PSA)
1804618009,2024,6004,2024 POPCEN (PSA)
1804618010,2024,1604,2024 POPCEN (PSA)
1804618011,2024,1747,2024 POPCEN (PSA)
1804618012,2024,5024,2024 POPCEN (PSA)
1804618013,2024,1263,2024 POPCEN (PSA)
1804618014,2024,3714,2024 POPCEN (PSA)
1804618015,2024,3086,2024 POPCEN (PSA)
1804618016,2024,6310,2024 POPCEN (PSA)
1804618017,2024,2377,2024 POPCEN (PSA)
1804618019,2024,14906,2024 POPCEN (PSA)
1804618020,2024,4840,2024 POPCEN (PSA)
1804618021,2024,2499,2024 POPCEN (PSA)
1804618022,2024,1514,2024 POPCEN (PSA)
1804618023,2024,2958,2024 POPCEN (PSA)
1804618024,2024,943,2024 POPCEN (PSA)
1804618025,2024,4785,2024 POPCEN (PSA)
1804619000,2024,84169,2024 POPCEN (PSA)
1804619001,2024,1967,2024 POPCEN (PSA)
1804619002,2024,2119,2024 POPCEN (PSA)
1804619003,2024,9480,2024 POPCEN (PSA)
1804619004,2024,2189,2024 POPCEN (PSA)
1804619005,2024,3371,2024 POPCEN (PSA)
1804619007,2024,3513,2024 POPCEN (PSA)
1804619008,2024,4432,2024 POPCEN (PSA)
1804619009,2024,2790,2024 POPCEN (PSA)
1804619010,2024,2253,2024 POPCEN (PSA)
1804619011,2024,5230,2024 POPCEN (PSA)
1804619012,2024,1812,2024 POPCEN (PSA)
1804619013,2024,3635,2024 POPCEN (PSA)
1804619014,2024,5921,2024 POPCEN (PSA)
1804619015,2024,3222,2024 POPCEN (PSA)
1804619016,2024,2318,2024 POPCEN (PSA)
1804619017,2024,3666,2024 POPCEN (PSA)
1804619018,2024,1763,2024 POPCEN (PSA)
1804619019,2024,2211,2024 POPCEN (PSA)
1804619020,2024,3170,2024 POPCEN (PSA)
1804619021,2024,2127,2024 POPCEN (PSA)
1804619022,2024,3199,2024 POPCEN (PSA)
1804619023,2024,1583,2024 POPCEN (PSA)
1804619024,2024,3482,2024 POPCEN (PSA)
1804619025,2024,2523,2024 POPCEN (PSA)
1804619026,2024,2393,2024 POPCEN (PSA)
1804619027,2024,3800,2024 POPCEN (PSA)
1804620000,2024,69092,2024 POPCEN (PSA)
1804620001,2024,3846,2024 POPCEN (PSA)
1804620002,2024,3703,2024 POPCEN (PSA)
1804620003,2024,2609,2024 POPCEN (PSA)
1804620004,2024,9323,2024 POPCEN (PSA)
1804620005,2024,2138,2024 POPCEN (PSA)
1804620006,2024,7600,2024 POPCEN (PSA)
1804620007,2024,723,2024 POPCEN (PSA)
1804620008,2024,5505,2024 POPCEN (PSA)
1804620009,2024,7865,2024 POPCEN (PSA)
1804620010,2024,2352,2024 POPCEN (PSA)
1804620011,2024,6148,2024 POPCEN (PSA)
1804620012,2024,5536,2024 POPCEN (PSA)
1804620013,2024,3100,2024 POPCEN (PSA)
1804620014,2024,1127,2024 POPCEN (PSA)
1804620015,2024,7517,2024 POPCEN (PSA)
1804621000,2024,84593,2024 POPCEN (PSA)
1804621001,2024,5773,2024 POPCEN (PSA)
1804621002,2024,1931,2024 POPCEN (PSA)
1804621003,2024,3359,2024 POPCEN (PSA)
1804621004,2024,2235,2024 POPCEN (PSA)
1804621005,2024,4727,2024 POPCEN (PSA)
1804621006,2024,3526,2024 POPCEN (PSA)
1804621007,2024,5074,2024 POPCEN (PSA)
1804621008,2024,1607,2024 POPCEN (PSA)
1804621009,2024,916,2024 POPCEN (PSA)
1804621010,2024,1554,2024 POPCEN (PSA)
1804621011,2024,2600,2024 POPCEN (PSA)
1804621012,2024,722,2024 POPCEN (PSA)
1804621013,2024,3984,2024 POPCEN (PSA)
1804621014,2024,1400,2024 POPCEN (PSA)
1804621015,2024,1781,2024 POPCEN (PSA)
1804621016,2024,4689,2024 POPCEN (PSA)
1804621017,2024,4144,2024 POPCEN (PSA)
1804621018,2024,4348,2024 POPCEN (PSA)
1804621019,2024,4211,2024 POPCEN (PSA)
1804621020,2024,3526,2024 POPCEN (PSA)
1804621021,2024,4902,2024 POPCEN (PSA)
1804621022,2024,5109,2024 POPCEN (PSA)
1804621023,2024,7367,2024 POPCEN (PSA)
1804621025,2024,5108,2024 POPCEN (PSA)
1804622000,2024,39005,2024 POPCEN (PSA)
1804622001,2024,331,2024 POPCEN (PSA)
1804622002,2024,2954,2024 POPCEN (PSA)
1804622003,2024,980,2024 POPCEN (PSA)
1804622004,2024,1084,2024 POPCEN (PSA)
1804622005,2024,1029,2024 POPCEN (PSA)
1804622006,2024,824,2024 POPCEN (PSA)
1804622007,2024,2106,2024 POPCEN (PSA)
1804622008,2024,1046,2024 POPCEN (PSA)
1804622009,2024,1061,2024 POPCEN (PSA)
1804622010,2024,1734,2024 POPCEN (PSA)
1804622011,2024,1212,2024 POPCEN (PSA)
1804622012,2024,1332,2024 POPCEN (PSA)
1804622013,2024,670,2024 POPCEN (PSA)
1804622014,2024,669,2024 POPCEN (PSA)
1804622015,2024,468,2024 POPCEN (PSA)
1804622016,2024,2251,2024 POPCEN (PSA)
1804622017,2024,600,2024 POPCEN (PSA)
1804622018,2024,2119,2024 POPCEN (PSA)
1804622019,2024,2376,2024 POPCEN (PSA)
1804622020,2024,1048,2024 POPCEN (PSA)
1804622021,2024,2085,2024 POPCEN (PSA)
1804622022,2024,2417,2024 POPCEN (PSA)
1804622023,2024,846,2024 POPCEN (PSA)
1804622024,2024,677,2024 POPCEN (PSA)
1804622025,2024,953,2024 POPCEN (PSA)
1804622026,2024,1518,2024 POPCEN (PSA)
1804622027,2024,3327,2024 POPCEN (PSA)
1804622028,2024,1288,2024 POPCEN (PSA)
1804623000,2024,39986,2024 POPCEN (PSA)
1804623001,2024,1872,2024 POPCEN (PSA)
1804623002,2024,4010,2024 POPCEN (PSA)
1804623003,2024,2516,2024 POPCEN (PSA)
1804623004,2024,1650,2024 POPCEN (PSA)
1804623005,2024,612,2024 POPCEN (PSA)
1804623006,2024,2096,2024 POPCEN (PSA)
1804623007,2024,1644,2024 POPCEN (PSA)
1804623008,2024,2983,2024 POPCEN (PSA)
1804623009,2024,1344,2024 POPCEN (PSA)
1804623010,2024,638,2024 POPCEN (PSA)
1804623011,2024,1486,2024 POPCEN (PSA)
1804623012,2024,2697,2024 POPCEN (PSA)
1804623013,2024,1591,2024 POPCEN (PSA)
1804623014,2024,1468,2024 POPCEN (PSA)
1804623015,2024,1056,2024 POPCEN (PSA)
1804623016,2024,868,2024 POPCEN (PSA)
1804623017,2024,2220,2024 POPCEN (PSA)
1804623018,2024,499,2024 POPCEN (PSA)
1804623019,2024,3501,2024 POPCEN (PSA)
1804623020,2024,742,2024 POPCEN (PSA)
1804623021,2024,554,2024 POPCEN (PSA)
1804623022,2024,2008,2024 POPCEN (PSA)
1804623023,2024,1023,2024 POPCEN (PSA)
1804623024,2024,908,2024 POPCEN (PSA)
1804624000,2024,42421,2024 POPCEN (PSA)
1804624001,2024,5828,2024 POPCEN (PSA)
1804624002,2024,566,2024 POPCEN (PSA)
1804624003,2024,2104,2024 POPCEN (PSA)
1804624004,2024,2208,2024 POPCEN (PSA)
1804624005,2024,1469,2024 POPCEN (PSA)
1804624006,2024,1520,2024 POPCEN (PSA)
1804624007,2024,2190,2024 POPCEN (PSA)
1804624008,2024,2017,2024 POPCEN (PSA)
1804624009,2024,1777,2024 POPCEN (PSA)
1804624010,2024,5009,2024 POPCEN (PSA)
1804624011,2024,5121,2024 POPCEN (PSA)
1804624012,2024,2412,2024 POPCEN (PSA)
1804624013,2024,3593,2024 POPCEN (PSA)
1804624014,2024,4157,2024 POPCEN (PSA)
1804624015,2024,2450,2024 POPCEN (PSA)
1804625000,2024,30412,2024 POPCEN (PSA)
1804625001,2024,2587,2024 POPCEN (PSA)
1804625002,2024,1839,2024 POPCEN (PSA)
1804625003,2024,1731,2024 POPCEN (PSA)
1804625004,2024,1056,2024 POPCEN (PSA)
1804625005,2024,3928,2024 POPCEN (PSA)
1804625006,2024,8551,2024 POPCEN (PSA)
1804625007,2024,1226,2024 POPCEN (PSA)
1804625008,2024,1574,2024 POPCEN (PSA)
1804625009,2024,1614,2024 POPCEN (PSA)
1804625010,2024,6306,2024 POPCEN (PSA)
1806100000,2024,107642,2024 POPCEN (PSA)
1806101000,2024,6965,2024 POPCEN (PSA)
1806101001,2024,148,2024 POPCEN (PSA)
1806101002,2024,511,2024 POPCEN (PSA)
1806101003,2024,1014,2024 POPCEN (PSA)
1806101004,2024,205,2024 POPCEN (PSA)
1806101005,2024,370,2024 POPCEN (PSA)
1806101006,2024,459,2024 POPCEN (PSA)
1806101007,2024,928,2024 POPCEN (PSA)
1806101008,2024,765,2024 POPCEN (PSA)
1806101009,2024,524,2024 POPCEN (PSA)
1806101010,2024,185,2024 POPCEN (PSA)
1806101011,2024,208,2024 POPCEN (PSA)
1806101012,2024,217,2024 POPCEN (PSA)
1806101013,2024,570,2024 POPCEN (PSA)
1806101014,2024,861,2024 POPCEN (PSA)
1806102000,2024,14933,2024 POPCEN (PSA)
1806102001,2024,617,2024 POPCEN (PSA)
1806102002,2024,346,2024 POPCEN (PSA)
1806102003,2024,1020,2024 POPCEN (PSA)
1806102004,2024,355,2024 POPCEN (PSA)
1806102005,2024,588,2024 POPCEN (PSA)
1806102006,2024,319,2024 POPCEN (PSA)
1806102007,2024,410,2024 POPCEN (PSA)
1806102008,2024,460,2024 POPCEN (PSA)
1806102009,2024,414,2024 POPCEN (PSA)
1806102010,2024,433,2024 POPCEN (PSA)
1806102011,2024,1046,2024 POPCEN (PSA)
1806102012,2024,505,2024 POPCEN (PSA)
1806102013,2024,799,2024 POPCEN (PSA)
1806102014,2024,330,2024 POPCEN (PSA)
1806102015,2024,495,2024 POPCEN (PSA)
1806102016,2024,1379,2024 POPCEN (PSA)
1806102017,2024,1226,2024 POPCEN (PSA)
1806102018,2024,1032,2024 POPCEN (PSA)
1806102019,2024,844,2024 POPCEN (PSA)
1806102020,2024,308,2024 POPCEN (PSA)
1806102021,2024,484,2024 POPCEN (PSA)
1806102022,2024,1123,2024 POPCEN (PSA)
1806102023,2024,400,2024 POPCEN (PSA)
1806103000,2024,23092,2024 POPCEN (PSA)
1806103001,2024,2277,2024 POPCEN (PSA)
1806103002,2024,616,2024 POPCEN (PSA)
1806103003,2024,1133,2024 POPCEN (PSA)
1806103004,2024,1317,2024 POPCEN (PSA)
1806103005,2024,1823,2024 POPCEN (PSA)
1806103006,2024,2159,2024 POPCEN (PSA)
1806103007,2024,878,2024 POPCEN (PSA)
1806103008,2024,1043,2024 POPCEN (PSA)
1806103009,2024,1069,2024 POPCEN (PSA)
1806103010,2024,1663,2024 POPCEN (PSA)
1806103011,2024,762,2024 POPCEN (PSA)
1806103012,2024,2269,2024 POPCEN (PSA)
1806103013,2024,973,2024 POPCEN (PSA)
1806103014,2024,674,2024 POPCEN (PSA)
1806103015,2024,1646,2024 POPCEN (PSA)
1806103016,2024,960,2024 POPCEN (PSA)
1806103017,2024,774,2024 POPCEN (PSA)
1806103018,2024,1056,2024 POPCEN (PSA)
1806104000,2024,15146,2024 POPCEN (PSA)
1806104001,2024,911,2024 POPCEN (PSA)
1806104002,2024,578,2024 POPCEN (PSA)
1806104003,2024,394,2024 POPCEN (PSA)
1806104004,2024,644,2024 POPCEN (PSA)
1806104005,2024,718,2024 POPCEN (PSA)
1806104006,2024,782,2024 POPCEN (PSA)
1806104007,2024,484,2024 POPCEN (PSA)
1806104008,2024,564,2024 POPCEN (PSA)
1806104009,2024,425,2024 POPCEN (PSA)
1806104010,2024,563,2024 POPCEN (PSA)
1806104011,2024,1467,2024 POPCEN (PSA)
1806104012,2024,502,2024 POPCEN (PSA)
1806104013,2024,663,2024 POPCEN (PSA)
1806104014,2024,898,2024 POPCEN (PSA)
1806104015,2024,1095,2024 POPCEN (PSA)
1806104016,2024,753,2024 POPCEN (PSA)
1806104017,2024,377,2024 POPCEN (PSA)
1806104018,2024,259,2024 POPCEN (PSA)
1806104019,2024,1194,2024 POPCEN (PSA)
1806104020,2024,637,2024 POPCEN (PSA)
1806104021,2024,776,2024 POPCEN (PSA)
1806104022,2024,462,2024 POPCEN (PSA)
1806105000,2024,17291,2024 POPCEN (PSA)
1806105001,2024,818,2024 POPCEN (PSA)
1806105002,2024,516,2024 POPCEN (PSA)
1806105003,2024,1332,2024 POPCEN (PSA)
1806105004,2024,582,2024 POPCEN (PSA)
1806105005,2024,2132,2024 POPCEN (PSA)
1806105006,2024,943,2024 POPCEN (PSA)
1806105007,2024,1204,2024 POPCEN (PSA)
1806105008,2024,974,2024 POPCEN (PSA)
1806105009,2024,961,2024 POPCEN (PSA)
1806105010,2024,923,2024 POPCEN (PSA)
1806105011,2024,1597,2024 POPCEN (PSA)
1806105012,2024,1035,2024 POPCEN (PSA)
1806105013,2024,1427,2024 POPCEN (PSA)
1806105014,2024,1624,2024 POPCEN (PSA)
1806105015,2024,1223,2024 POPCEN (PSA)
1806106000,2024,30215,2024 POPCEN (PSA)
1806106001,2024,834,2024 POPCEN (PSA)
1806106002,2024,274,2024 POPCEN (PSA)
1806106003,2024,1233,2024 POPCEN (PSA)
1806106004,2024,602,2024 POPCEN (PSA)
1806106005,2024,943,2024 POPCEN (PSA)
1806106006,2024,407,2024 POPCEN (PSA)
1806106007,2024,555,2024 POPCEN (PSA)
1806106008,2024,1082,2024 POPCEN (PSA)
1806106009,2024,1057,2024 POPCEN (PSA)
1806106010,2024,323,2024 POPCEN (PSA)
1806106011,2024,1047,2024 POPCEN (PSA)
1806106012,2024,971,2024 POPCEN (PSA)
1806106013,2024,1194,2024 POPCEN (PSA)
1806106014,2024,216,2024 POPCEN (PSA)
1806106015,2024,191,2024 POPCEN (PSA)
1806106016,2024,304,2024 POPCEN (PSA)
1806106017,2024,247,2024 POPCEN (PSA)
1806106018,2024,244,2024 POPCEN (PSA)
1806106019,2024,514,2024 POPCEN (PSA)
1806106020,2024,1152,2024 POPCEN (PSA)
1806106021,2024,761,2024 POPCEN (PSA)
1806106022,2024,347,2024 POPCEN (PSA)
1806106023,2024,315,2024 POPCEN (PSA)
1806106024,2024,766,2024 POPCEN (PSA)
1806106025,2024,498,2024 POPCEN (PSA)
1806106026,2024,859,2024 POPCEN (PSA)
1806106027,2024,1865,2024 POPCEN (PSA)
1806106028,2024,285,2024 POPCEN (PSA)
1806106029,2024,1306,2024 POPCEN (PSA)
1806106030,2024,445,2024 POPCEN (PSA)
1806106031,2024,1417,2024 POPCEN (PSA)
1806106032,2024,931,2024 POPCEN (PSA)
1806106033,2024,876,2024 POPCEN (PSA)
1806106034,2024,507,2024 POPCEN (PSA)
1806106035,2024,890,2024 POPCEN (PSA)
1806106036,2024,316,2024 POPCEN (PSA)
1806106037,2024,589,2024 POPCEN (PSA)
1806106038,2024,724,2024 POPCEN (PSA)
1806106039,2024,760,2024 POPCEN (PSA)
1806106040,2024,227,2024 POPCEN (PSA)
1806106041,2024,1309,2024 POPCEN (PSA)
1806106042,2024,832,2024 POPCEN (PSA)
1830200000,2024,624787,2024 POPCEN (PSA)
1830200001,2024,8817,2024 POPCEN (PSA)
1830200002,2024,24098,2024 POPCEN (PSA)
1830200003,2024,27593,2024 POPCEN (PSA)
1830200004,2024,5313,2024 POPCEN (PSA)
1830200005,2024,1951,2024 POPCEN (PSA)
1830200006,2024,343,2024 POPCEN (PSA)
1830200007,2024,1228,2024 POPCEN (PSA)
1830200008,2024,426,2024 POPCEN (PSA)
1830200009,2024,2002,2024 POPCEN (PSA)
1830200010,2024,258,2024 POPCEN (PSA)
1830200011,2024,8204,2024 POPCEN (PSA)
1830200012,2024,1283,2024 POPCEN (PSA)
1830200013,2024,673,2024 POPCEN (PSA)
1830200014,2024,335,2024 POPCEN (PSA)
1830200015,2024,3567,2024 POPCEN (PSA)
1830200016,2024,904,2024 POPCEN (PSA)
1830200017,2024,287,2024 POPCEN (PSA)
1830200018,2024,296,2024 POPCEN (PSA)
1830200019,2024,701,2024 POPCEN (PSA)
1830200020,2024,152,2024 POPCEN (PSA)
1830200021,2024,244,2024 POPCEN (PSA)
1830200022,2024,1343,2024 POPCEN (PSA)
1830200023,2024,1504,2024 POPCEN (PSA)
1830200024,2024,1280,2024 POPCEN (PSA)
1830200025,2024,1701,2024 POPCEN (PSA)
1830200026,2024,3182,2024 POPCEN (PSA)
1830200027,2024,2394,2024 POPCEN (PSA)
1830200028,2024,855,2024 POPCEN (PSA)
1830200029,2024,632,2024 POPCEN (PSA)
1830200030,2024,515,2024 POPCEN (PSA)
1830200031,2024,1213,2024 POPCEN (PSA)
1830200032,2024,9018,2024 POPCEN (PSA)
1830200033,2024,1319,2024 POPCEN (PSA)
1830200034,2024,232,2024 POPCEN (PSA)
1830200035,2024,673,2024 POPCEN (PSA)
1830200036,2024,2230,2024 POPCEN (PSA)
1830200037,2024,990,2024 POPCEN (PSA)
1830200038,2024,2466,2024 POPCEN (PSA)
1830200039,2024,666,2024 POPCEN (PSA)
1830200040,2024,558,2024 POPCEN (PSA)
1830200041,2024,1692,2024 POPCEN (PSA)
1830200042,2024,2423,2024 POPCEN (PSA)
1830200043,2024,1111,2024 POPCEN (PSA)
1830200044,2024,549,2024 POPCEN (PSA)
1830200045,2024,28019,2024 POPCEN (PSA)
1830200046,2024,22667,2024 POPCEN (PSA)
1830200047,2024,49297,2024 POPCEN (PSA)
1830200048,2024,12685,2024 POPCEN (PSA)
1830200049,2024,33096,2024 POPCEN (PSA)
1830200050,2024,27912,2024 POPCEN (PSA)
1830200051,2024,53499,2024 POPCEN (PSA)
1830200052,2024,1079,2024 POPCEN (PSA)
1830200053,2024,18005,2024 POPCEN (PSA)
1830200054,2024,7490,2024 POPCEN (PSA)
1830200055,2024,34556,2024 POPCEN (PSA)
1830200056,2024,20923,2024 POPCEN (PSA)
1830200057,2024,44044,2024 POPCEN (PSA)
1830200058,2024,45051,2024 POPCEN (PSA)
1830200059,2024,33653,2024 POPCEN (PSA)
1830200060,2024,34830,2024 POPCEN (PSA)
1830200061,2024,30760,2024 POPCEN (PSA)
0700000000,2024,6640875,2024 POPCEN (PSA)
0701200000,2024,1412726,2024 POPCEN (PSA)
0701201000,2024,11489,2024 POPCEN (PSA)
0701201001,2024,1073,2024 POPCEN (PSA)
0701201002,2024,806,2024 POPCEN (PSA)
0701201003,2024,684,2024 POPCEN (PSA)
0701201004,2024,825,2024 POPCEN (PSA)
0701201005,2024,2294,2024 POPCEN (PSA)
0701201006,2024,1290,2024 POPCEN (PSA)
0701201007,2024,567,2024 POPCEN (PSA)
0701201008,2024,966,2024 POPCEN (PSA)
0701201009,2024,942,2024 POPCEN (PSA)
0701201010,2024,902,2024 POPCEN (PSA)
0701201011,2024,1140,2024 POPCEN (PSA)
0701202000,2024,24663,2024 POPCEN (PSA)
0701202001,2024,850,2024 POPCEN (PSA)
0701202002,2024,476,2024 POPCEN (PSA)
0701202003,2024,1285,2024 POPCEN (PSA)
0701202004,2024,1836,2024 POPCEN (PSA)
0701202005,2024,886,2024 POPCEN (PSA)
0701202006,2024,2724,2024 POPCEN (PSA)
0701202007,2024,3712,2024 POPCEN (PSA)
0701202008,2024,798,2024 POPCEN (PSA)
0701202009,2024,1224,2024 POPCEN (PSA)
0701202010,2024,822,2024 POPCEN (PSA)
0701202011,2024,4325,2024 POPCEN (PSA)
0701202012,2024,1042,2024 POPCEN (PSA)
0701202013,2024,2037,2024 POPCEN (PSA)
0701202014,2024,654,2024 POPCEN (PSA)
0701202015,2024,1992,2024 POPCEN (PSA)
0701203000,2024,17835,2024 POPCEN (PSA)
0701203001,2024,406,2024 POPCEN (PSA)
0701203002,2024,2664,2024 POPCEN (PSA)
0701203003,2024,1395,2024 POPCEN (PSA)
0701203004,2024,331,2024 POPCEN (PSA)
0701203005,2024,2526,2024 POPCEN (PSA)
0701203006,2024,485,2024 POPCEN (PSA)
0701203007,2024,489,2024 POPCEN (PSA)
0701203008,2024,1007,2024 POPCEN (PSA)
0701203009,2024,995,2024 POPCEN (PSA)
0701203010,2024,1202,2024 POPCEN (PSA)
0701203011,2024,1215,2024 POPCEN (PSA)
0701203012,2024,1037,2024 POPCEN (PSA)
0701203013,2024,1068,2024 POPCEN (PSA)
0701203014,2024,385,2024 POPCEN (PSA)
0701203015,2024,916,2024 POPCEN (PSA)
0701203016,2024,1714,2024 POPCEN (PSA)
0701204000,2024,14881,2024 POPCEN (PSA)
0701204001,2024,907,2024 POPCEN (PSA)
0701204002,2024,1314,2024 POPCEN (PSA)
0701204003,2024,775,2024 POPCEN (PSA)
0701204004,2024,615,2024 POPCEN (PSA)
0701204005,2024,919,2024 POPCEN (PSA)
0701204007,2024,698,2024 POPCEN (PSA)
0701204008,2024,630,2024 POPCEN (PSA)
0701204009,2024,876,2024 POPCEN (PSA)
0701204010,2024,684,2024 POPCEN (PSA)
0701204011,2024,590,2024 POPCEN (PSA)
0701204012,2024,675,2024 POPCEN (PSA)
0701204013,2024,470,2024 POPCEN (PSA)
0701204014,2024,1061,2024 POPCEN (PSA)
0701204015,2024,281,2024 POPCEN (PSA)
0701204016,2024,471,2024 POPCEN (PSA)
0701204017,2024,672,2024 POPCEN (PSA)
0701204018,2024,451,2024 POPCEN (PSA)
0701204019,2024,767,2024 POPCEN (PSA)
0701204020,2024,501,2024 POPCEN (PSA)
0701204021,2024,535,2024 POPCEN (PSA)
0701204022,2024,989,2024 POPCEN (PSA)
0701205000,2024,22754,2024 POPCEN (PSA)
0701205001,2024,594,2024 POPCEN (PSA)
0701205002,2024,852,2024 POPCEN (PSA)
0701205003,2024,422,2024 POPCEN (PSA)
0701205004,2024,1998,2024 POPCEN (PSA)
0701205005,2024,1054,2024 POPCEN (PSA)
0701205006,2024,1094,2024 POPCEN (PSA)
