psgc_code,tag_code,source,reference_year
1380606156,U,2020 CPH,2020
1380606157,U,2020 CPH,2020
1380606158,U,2020 CPH,2020
1380606159,U,2020 CPH,2020
1380606160,U,2020 CPH,2020
1380606161,U,2020 CPH,2020
1380606162,U,2020 CPH,2020
1380606163,U,2020 CPH,2020
1380606164,U,2020 CPH,2020
1380606165,U,2020 CPH,2020
1380606166,U,2020 CPH,2020
1380606167,U,2020 CPH,2020
1380606168,U,2020 CPH,2020
1380606169,U,2020 CPH,2020
1380606170,U,2020 CPH,2020
1380606171,U,2020 CPH,2020
1380606172,U,2020 CPH,2020
1380606173,U,2020 CPH,2020
1380606174,U,2020 CPH,2020
1380606175,U,2020 CPH,2020
1380606176,U,2020 CPH,2020
1380606177,U,2020 CPH,2020
1380606178,U,2020 CPH,2020
1380606179,U,2020 CPH,2020
1380606180,U,2020 CPH,2020
1380606181,U,2020 CPH,2020
1380606182,U,2020 CPH,2020
1380606183,U,2020 CPH,2020
1380606184,U,2020 CPH,2020
1380606185,U,2020 CPH,2020
1380606186,U,2020 CPH,2020
1380606187,U,2020 CPH,2020
1380606188,U,2020 CPH,2020
1380606189,U,2020 CPH,2020
1380606190,U,2020 CPH,2020
1380606191,U,2020 CPH,2020
1380606192,U,2020 CPH,2020
1380606193,U,2020 CPH,2020
1380606194,U,2020 CPH,2020
1380606195,U,2020 CPH,2020
1380606196,U,2020 CPH,2020
1380606197,U,2020 CPH,2020
1380606198,U,2020 CPH,2020
1380606199,U,2020 CPH,2020
1380606200,U,2020 CPH,2020
1380606201,U,2020 CPH,2020
1380606202,U,2020 CPH,2020
1380606203,U,2020 CPH,2020
1380606204,U,2020 CPH,2020
1380606205,U,2020 CPH,2020
1380606206,U,2020 CPH,2020
1380606207,U,2020 CPH,2020
1380606208,U,2020 CPH,2020
1380606209,U,2020 CPH,2020
1380606210,U,2020 CPH,2020
1380606211,U,2020 CPH,2020
1380606212,U,2020 CPH,2020
1380606213,U,2020 CPH,2020
1380606214,U,2020 CPH,2020
1380606215,U,2020 CPH,2020
1380606216,U,2020 CPH,2020
1380606217,U,2020 CPH,2020
1380606218,U,2020 CPH,2020
1380606219,U,2020 CPH,2020
1380606220,U,2020 CPH,2020
1380606221,U,2020 CPH,2020
1380606222,U,2020 CPH,2020
1380606223,U,2020 CPH,2020
1380606224,U,2020 CPH,2020
1380606225,U,2020 CPH,2020
1380606226,U,2020 CPH,2020
1380606227,U,2020 CPH,2020
1380606228,U,2020 CPH,2020
1380606229,U,2020 CPH,2020
1380606230,U,2020 CPH,2020
1380606231,U,2020 CPH,2020
1380606232,U,2020 CPH,2020
1380606233,U,2020 CPH,2020
1380606234,U,2020 CPH,2020
1380606235,U,2020 CPH,2020
1380606236,U,2020 CPH,2020
1380606237,U,2020 CPH,2020
1380606238,U,2020 CPH,2020
1380606239,U,2020 CPH,2020
1380606240,U,2020 CPH,2020
1380606241,U,2020 CPH,2020
1380606242,U,2020 CPH,2020
1380606243,U,2020 CPH,2020
1380607001,U,2020 CPH,2020
1380607002,U,2020 CPH,2020
1380607003,U,2020 CPH,2020
1380607004,U,2020 CPH,2020
1380607005,U,2020 CPH,2020
1380607006,U,2020 CPH,2020
1380607007,U,2020 CPH,2020
1380607008,U,2020 CPH,2020
1380607009,U,2020 CPH,2020
1380607010,U,2020 CPH,2020
1380607011,U,2020 CPH,2020
1380607012,U,2020 CPH,2020
1380608001,U,2020 CPH,2020
1380608002,U,2020 CPH,2020
1380608003,U,2020 CPH,2020
1380608004,U,2020 CPH,2020
1380608005,U,2020 CPH,2020
1380608008,U,2020 CPH,2020
1380608009,U,2020 CPH,2020
1380608010,U,2020 CPH,2020
1380608011,U,2020 CPH,2020
1380608012,U,2020 CPH,2020
1380608013,U,2020 CPH,2020
1380608014,U,2020 CPH,2020
1380608015,U,2020 CPH,2020
1380609001,U,2020 CPH,2020
1380609002,U,2020 CPH,2020
1380609003,U,2020 CPH,2020
1380609004,U,2020 CPH,2020
1380609005,U,2020 CPH,2020
1380610004,U,2020 CPH,2020
1380610005,U,2020 CPH,2020
1380610006,U,2020 CPH,2020
1380610007,U,2020 CPH,2020
1380610008,U,2020 CPH,2020
1380610009,U,2020 CPH,2020
1380610010,U,2020 CPH,2020
1380610011,U,2020 CPH,2020
1380610012,U,2020 CPH,2020
1380610013,U,2020 CPH,2020
1380610014,U,2020 CPH,2020
1380610015,U,2020 CPH,2020
1380610016,U,2020 CPH,2020
1380610017,U,2020 CPH,2020
1380610018,U,2020 CPH,2020
1380610019,U,2020 CPH,2020
1380610020,U,2020 CPH,2020
1380610021,U,2020 CPH,2020
1380610022,U,2020 CPH,2020
1380610023,U,2020 CPH,2020
1380610024,U,2020 CPH,2020
1380610025,U,2020 CPH,2020
1380610026,U,2020 CPH,2020
1380610027,U,2020 CPH,2020
1380610028,U,2020 CPH,2020
1380610029,U,2020 CPH,2020
1380610030,U,2020 CPH,2020
1380610031,U,2020 CPH,2020
1380610032,U,2020 CPH,2020
1380610033,U,2020 CPH,2020
1380610034,U,2020 CPH,2020
1380610035,U,2020 CPH,2020
1380610036,U,2020 CPH,2020
1380610037,U,2020 CPH,2020
1380610038,U,2020 CPH,2020
1380610039,U,2020 CPH,2020
1380610040,U,2020 CPH,2020
1380610041,U,2020 CPH,2020
1380610042,U,2020 CPH,2020
1380610043,U,2020 CPH,2020
1380610044,U,2020 CPH,2020
1380610045,U,2020 CPH,2020
1380610046,U,2020 CPH,2020
1380610047,U,2020 CPH,2020
1380610048,U,2020 CPH,2020
1380610052,U,2020 CPH,2020
1380610053,U,2020 CPH,2020
1380610054,U,2020 CPH,2020
1380610055,U,2020 CPH,2020
1380610056,U,2020 CPH,2020
1380610057,U,2020 CPH,2020
1380610058,U,2020 CPH,2020
1380610059,U,2020 CPH,2020
1380610060,U,2020 CPH,2020
1380610061,U,2020 CPH,2020
1380610062,U,2020 CPH,2020
1380610063,U,2020 CPH,2020
1380611001,U,2020 CPH,2020
1380611004,U,2020 CPH,2020
1380611005,U,2020 CPH,2020
1380611006,U,2020 CPH,2020
1380611007,U,2020 CPH,2020
1380611008,U,2020 CPH,2020
1380611009,U,2020 CPH,2020
1380611010,U,2020 CPH,2020
1380611011,U,2020 CPH,2020
1380611012,U,2020 CPH,2020
1380611013,U,2020 CPH,2020
1380611014,U,2020 CPH,2020
1380611015,U,2020 CPH,2020
1380611016,U,2020 CPH,2020
1380611017,U,2020 CPH,2020
1380611018,U,2020 CPH,2020
1380611019,U,2020 CPH,2020
1380611023,U,2020 CPH,2020
1380611024,U,2020 CPH,2020
1380611025,U,2020 CPH,2020
1380611026,U,2020 CPH,2020
1380611027,U,2020 CPH,2020
1380611028,U,2020 CPH,2020
1380611029,U,2020 CPH,2020
1380611030,U,2020 CPH,2020
1380611031,U,2020 CPH,2020
1380611032,U,2020 CPH,2020
1380611034,U,2020 CPH,2020
1380611035,U,2020 CPH,2020
1380611036,U,2020 CPH,2020
1380611037,U,2020 CPH,2020
1380611038,U,2020 CPH,2020
1380611039,U,2020 CPH,2020
1380611040,U,2020 CPH,2020
1380611041,U,2020 CPH,2020
1380611042,U,2020 CPH,2020
1380611043,U,2020 CPH,2020
1380611044,U,2020 CPH,2020
1380611045,U,2020 CPH,2020
1380611046,U,2020 CPH,2020
1380611047,U,2020 CPH,2020
1380611048,U,2020 CPH,2020
1380611049,U,2020 CPH,2020
1380612001,U,2020 CPH,2020
1380612002,U,2020 CPH,2020
1380612003,U,2020 CPH,2020
1380612004,U,2020 CPH,2020
1380612005,U,2020 CPH,2020
1380612006,U,2020 CPH,2020
1380612007,U,2020 CPH,2020
1380612008,U,2020 CPH,2020
1380612009,U,2020 CPH,2020
1380612010,U,2020 CPH,2020
1380612011,U,2020 CPH,2020
1380612012,U,2020 CPH,2020
1380612013,U,2020 CPH,2020
1380612014,U,2020 CPH,2020
1380612015,U,2020 CPH,2020
1380612016,U,2020 CPH,2020
1380612017,U,2020 CPH,2020
1380612018,U,2020 CPH,2020
1380612019,U,2020 CPH,2020
1380612020,U,2020 CPH,2020
1380612021,U,2020 CPH,2020
1380612023,U,2020 CPH,2020
1380612024,U,2020 CPH,2020
1380612025,U,2020 CPH,2020
1380612026,U,2020 CPH,2020
1380612027,U,2020 CPH,2020
1380612028,U,2020 CPH,2020
1380612029,U,2020 CPH,2020
1380612030,U,2020 CPH,2020
1380612031,U,2020 CPH,2020
1380612032,U,2020 CPH,2020
1380612033,U,2020 CPH,2020
1380612034,U,2020 CPH,2020
1380612035,U,2020 CPH,2020
1380612036,U,2020 CPH,2020
1380612037,U,2020 CPH,2020
1380612038,U,2020 CPH,2020
1380612039,U,2020 CPH,2020
1380613001,U,2020 CPH,2020
1380613002,U,2020 CPH,2020
1380613003,U,2020 CPH,2020
1380613004,U,2020 CPH,2020
1380613005,U,2020 CPH,2020
1380614002,U,2020 CPH,2020
1380614003,U,2020 CPH,2020
1380614004,U,2020 CPH,2020
1380614005,U,2020 CPH,2020
1380614006,U,2020 CPH,2020
1380614007,U,2020 CPH,2020
1380614008,U,2020 CPH,2020
1380614009,U,2020 CPH,2020
1380614010,U,2020 CPH,2020
1380614011,U,2020 CPH,2020
1380614012,U,2020 CPH,2020
1380614013,U,2020 CPH,2020
1380614014,U,2020 CPH,2020
1380614015,U,2020 CPH,2020
1380614016,U,2020 CPH,2020
1380614017,U,2020 CPH,2020
1380614018,U,2020 CPH,2020
1380614019,U,2020 CPH,2020
1380614020,U,2020 CPH,2020
1380614021,U,2020 CPH,2020
1380614022,U,2020 CPH,2020
1380614023,U,2020 CPH,2020
1380614024,U,2020 CPH,2020
1380614025,U,2020 CPH,2020
1380614026,U,2020 CPH,2020
1380614027,U,2020 CPH,2020
1380614028,U,2020 CPH,2020
1380614029,U,2020 CPH,2020
1380614030,U,2020 CPH,2020
1380614031,U,2020 CPH,2020
1380614032,U,2020 CPH,2020
1380614033,U,2020 CPH,2020
1380614034,U,2020 CPH,2020
1380614035,U,2020 CPH,2020
1380614036,U,2020 CPH,2020
1380614037,U,2020 CPH,2020
1380614038,U,2020 CPH,2020
1380614039,U,2020 CPH,2020
1380614040,U,2020 CPH,2020
1380614041,U,2020 CPH,2020
1380614042,U,2020 CPH,2020
1380614043,U,2020 CPH,2020
1380614044,U,2020 CPH,2020
1380614045,U,2020 CPH,2020
1380614046,U,2020 CPH,2020
1380614047,U,2020 CPH,2020
1380614048,U,2020 CPH,2020
1380614049,U,2020 CPH,2020
1380614050,U,2020 CPH,2020
1380614051,U,2020 CPH,2020
1380614052,U,2020 CPH,2020
1380614053,U,2020 CPH,2020
1380614054,U,2020 CPH,2020
1380614055,U,2020 CPH,2020
1380614056,U,2020 CPH,2020
1380614057,U,2020 CPH,2020
1380614058,U,2020 CPH,2020
1380614059,U,2020 CPH,2020
1380614060,U,2020 CPH,2020
1380614061,U,2020 CPH,2020
1380614062,U,2020 CPH,2020
1380614063,U,2020 CPH,2020
1380614064,U,2020 CPH,2020
1380614066,U,2020 CPH,2020
1380614067,U,2020 CPH,2020
1380614068,U,2020 CPH,2020
1380614069,U,2020 CPH,2020
1380614070,U,2020 CPH,2020
1380614071,U,2020 CPH,2020
1380614072,U,2020 CPH,2020
1380614073,U,2020 CPH,2020
1380614074,U,2020 CPH,2020
1380614075,U,2020 CPH,2020
1380614076,U,2020 CPH,2020
1380614077,U,2020 CPH,2020
1380614078,U,2020 CPH,2020
1380614079,U,2020 CPH,2020
1380614080,U,2020 CPH,2020
1380614081,U,2020 CPH,2020
1380614082,U,2020 CPH,2020
1380614083,U,2020 CPH,2020
1380614084,U,2020 CPH,2020
1380614085,U,2020 CPH,2020
1380614086,U,2020 CPH,2020
1380614087,U,2020 CPH,2020
1380614088,U,2020 CPH,2020
1380614089,U,2020 CPH,2020
1380614090,U,2020 CPH,2020
1380614091,U,2020 CPH,2020
1380614092,U,2020 CPH,2020
1380614093,U,2020 CPH,2020
1380614094,U,2020 CPH,2020
1380614095,U,2020 CPH,2020
1380614096,U,2020 CPH,2020
1380614097,U,2020 CPH,2020
1380614098,U,2020 CPH,2020
1380614099,U,2020 CPH,2020
1380614100,U,2020 CPH,2020
1380614101,U,2020 CPH,2020
1380700001,U,2020 CPH,2020
1380700002,U,2020 CPH,2020
1380700003,U,2020 CPH,2020
1380700004,U,2020 CPH,2020
1380700005,U,2020 CPH,2020
1380700006,U,2020 CPH,2020
1380700007,U,2020 CPH,2020
1380700008,U,2020 CPH,2020
1380700009,U,2020 CPH,2020
1380700010,U,2020 CPH,2020
1380700011,U,2020 CPH,2020
1380700012,U,2020 CPH,2020
1380700013,U,2020 CPH,2020
1380700014,U,2020 CPH,2020
1380700015,U,2020 CPH,2020
1380700016,U,2020 CPH,2020
1380800001,U,2020 CPH,2020
1380800002,U,2020 CPH,2020
1380800003,U,2020 CPH,2020
1380800004,U,2020 CPH,2020
1380800005,U,2020 CPH,2020
1380800006,U,2020 CPH,2020
1380800007,U,2020 CPH,2020
1380800008,U,2020 CPH,2020
1380800009,U,2020 CPH,2020
1380900001,U,2020 CPH,2020
1380900002,U,2020 CPH,2020
1380900003,U,2020 CPH,2020
1380900004,U,2020 CPH,2020
1380900005,U,2020 CPH,2020
1380900006,U,2020 CPH,2020
1380900007,U,2020 CPH,2020
1380900008,U,2020 CPH,2020
1380900009,U,2020 CPH,2020
1380900010,U,2020 CPH,2020
1380900011,U,2020 CPH,2020
1380900012,U,2020 CPH,2020
1380900013,U,2020 CPH,2020
1380900014,U,2020 CPH,2020
1380900015,U,2020 CPH,2020
1380900016,U,2020 CPH,2020
1380900017,U,2020 CPH,2020
1380900018,U,2020 CPH,2020
1381000001,U,2020 CPH,2020
1381000002,U,2020 CPH,2020
1381000003,U,2020 CPH,2020
1381000004,U,2020 CPH,2020
1381000005,U,2020 CPH,2020
1381000006,U,2020 CPH,2020
1381000007,U,2020 CPH,2020
1381000008,U,2020 CPH,2020
1381000009,U,2020 CPH,2020
1381000010,U,2020 CPH,2020
1381000011,U,2020 CPH,2020
1381000012,U,2020 CPH,2020
1381000013,U,2020 CPH,2020
1381000014,U,2020 CPH,2020
1381000015,U,2020 CPH,2020
1381000016,U,2020 CPH,2020
1381100001,U,2020 CPH,2020
1381100002,U,2020 CPH,2020
1381100003,U,2020 CPH,2020
1381100004,U,2020 CPH,2020
1381100005,U,2020 CPH,2020
1381100006,U,2020 CPH,2020
1381100007,U,2020 CPH,2020
1381100008,U,2020 CPH,2020
1381100009,U,2020 CPH,2020
1381100010,U,2020 CPH,2020
1381100011,U,2020 CPH,2020
1381100012,U,2020 CPH,2020
1381100013,U,2020 CPH,2020
1381100014,U,2020 CPH,2020
1381100015,U,2020 CPH,2020
1381100016,U,2020 CPH,2020
1381100017,U,2020 CPH,2020
1381100018,U,2020 CPH,2020
1381100019,U,2020 CPH,2020
1381100020,U,2020 CPH,2020
1381100021,U,2020 CPH,2020
1381100022,U,2020 CPH,2020
1381100023,U,2020 CPH,2020
1381100024,U,2020 CPH,2020
1381100025,U,2020 CPH,2020
1381100026,U,2020 CPH,2020
1381100027,U,2020 CPH,2020
1381100028,U,2020 CPH,2020
1381100029,U,2020 CPH,2020
1381100030,U,2020 CPH,2020
1381100031,U,2020 CPH,2020
1381100032,U,2020 CPH,2020
1381100033,U,2020 CPH,2020
1381100034,U,2020 CPH,2020
1381100035,U,2020 CPH,2020
1381100036,U,2020 CPH,2020
1381100037,U,2020 CPH,2020
1381100038,U,2020 CPH,2020
1381100039,U,2020 CPH,2020
1381100040,U,2020 CPH,2020
1381100041,U,2020 CPH,2020
1381100042,U,2020 CPH,2020
1381100043,U,2020 CPH,2020
1381100044,U,2020 CPH,2020
1381100045,U,2020 CPH,2020
1381100046,U,2020 CPH,2020
1381100047,U,2020 CPH,2020
1381100048,U,2020 CPH,2020
1381100049,U,2020 CPH,2020
1381100050,U,2020 CPH,2020
1381100051,U,2020 CPH,2020
1381100052,U,2020 CPH,2020
1381100053,U,2020 CPH,2020
1381100054,U,2020 CPH,2020
1381100055,U,2020 CPH,2020
1381100056,U,2020 CPH,2020
1381100057,U,2020 CPH,2020
1381100058,U,2020 CPH,2020
1381100059,U,2020 CPH,2020
1381100060,U,2020 CPH,2020
1381100061,U,2020 CPH,2020
1381100062,U,2020 CPH,2020
1381100063,U,2020 CPH,2020
1381100064,U,2020 CPH,2020
1381100065,U,2020 CPH,2020
1381100066,U,2020 CPH,2020
1381100067,U,2020 CPH,2020
1381100068,U,2020 CPH,2020
1381100069,U,2020 CPH,2020
1381100070,U,2020 CPH,2020
1381100071,U,2020 CPH,2020
1381100072,U,2020 CPH,2020
1381100073,U,2020 CPH,2020
1381100074,U,2020 CPH,2020
1381100075,U,2020 CPH,2020
1381100076,U,2020 CPH,2020
1381100077,U,2020 CPH,2020
1381100078,U,2020 CPH,2020
1381100079,U,2020 CPH,2020
1381100080,U,2020 CPH,2020
1381100081,U,2020 CPH,2020
1381100082,U,2020 CPH,2020
1381100083,U,2020 CPH,2020
1381100084,U,2020 CPH,2020
1381100085,U,2020 CPH,2020
1381100086,U,2020 CPH,2020
1381100087,U,2020 CPH,2020
1381100088,U,2020 CPH,2020
1381100089,U,2020 CPH,2020
1381100090,U,2020 CPH,2020
1381100091,U,2020 CPH,2020
1381100092,U,2020 CPH,2020
1381100093,U,2020 CPH,2020
1381100094,U,2020 CPH,2020
1381100095,U,2020 CPH,2020
1381100096,U,2020 CPH,2020
1381100097,U,2020 CPH,2020
1381100098,U,2020 CPH,2020
1381100099,U,2020 CPH,2020
1381100100,U,2020 CPH,2020
1381100101,U,2020 CPH,2020
1381100102,U,2020 CPH,2020
1381100103,U,2020 CPH,2020
1381100104,U,2020 CPH,2020
1381100105,U,2020 CPH,2020
1381100106,U,2020 CPH,2020
1381100107,U,2020 CPH,2020
1381100108,U,2020 CPH,2020
1381100109,U,2020 CPH,2020
1381100110,U,2020 CPH,2020
1381100111,U,2020 CPH,2020
1381100112,U,2020 CPH,2020
1381100113,U,2020 CPH,2020
1381100114,U,2020 CPH,2020
1381100115,U,2020 CPH,2020
1381100116,U,2020 CPH,2020
1381100117,U,2020 CPH,2020
1381100118,U,2020 CPH,2020
1381100119,U,2020 CPH,2020
1381100120,U,2020 CPH,2020
1381100121,U,2020 CPH,2020
1381100122,U,2020 CPH,2020
1381100123,U,2020 CPH,2020
1381100124,U,2020 CPH,2020
1381100125,U,2020 CPH,2020
1381100126,U,2020 CPH,2020
1381100127,U,2020 CPH,2020
1381100128,U,2020 CPH,2020
1381100129,U,2020 CPH,2020
1381100130,U,2020 CPH,2020
1381100131,U,2020 CPH,2020
1381100132,U,2020 CPH,2020
1381100133,U,2020 CPH,2020
1381100134,U,2020 CPH,2020
1381100135,U,2020 CPH,2020
1381100136,U,2020 CPH,2020
1381100137,U,2020 CPH,2020
1381100138,U,2020 CPH,2020
1381100139,U,2020 CPH,2020
1381100140,U,2020 CPH,2020
1381100141,U,2020 CPH,2020
1381100142,U,2020 CPH,2020
1381100143,U,2020 CPH,2020
1381100144,U,2020 CPH,2020
1381100145,U,2020 CPH,2020
1381100146,U,2020 CPH,2020
1381100147,U,2020 CPH,2020
1381100148,U,2020 CPH,2020
1381100149,U,2020 CPH,2020
1381100150,U,2020 CPH,2020
1381100151,U,2020 CPH,2020
1381100152,U,2020 CPH,2020
1381100153,U,2020 CPH,2020
1381100154,U,2020 CPH,2020
1381100155,U,2020 CPH,2020
1381100156,U,2020 CPH,2020
1381100157,U,2020 CPH,2020
1381100158,U,2020 CPH,2020
1381100159,U,2020 CPH,2020
1381100160,U,2020 CPH,2020
1381100161,U,2020 CPH,2020
1381100162,U,2020 CPH,2020
1381100163,U,2020 CPH,2020
1381100164,U,2020 CPH,2020
1381100165,U,2020 CPH,2020
1381100166,U,2020 CPH,2020
1381100167,U,2020 CPH,2020
1381100168,U,2020 CPH,2020
1381100169,U,2020 CPH,2020
1381100170,U,2020 CPH,2020
1381100171,U,2020 CPH,2020
1381100172,U,2020 CPH,2020
1381100173,U,2020 CPH,2020
1381100174,U,2020 CPH,2020
1381100175,U,2020 CPH,2020
1381100176,U,2020 CPH,2020
1381100177,U,2020 CPH,2020
1381100178,U,2020 CPH,2020
1381100179,U,2020 CPH,2020
1381100180,U,2020 CPH,2020
1381100181,U,2020 CPH,2020
1381100182,U,2020 CPH,2020
1381100183,U,2020 CPH,2020
1381100184,U,2020 CPH,2020
1381100185,U,2020 CPH,2020
1381100186,U,2020 CPH,2020
1381100187,U,2020 CPH,2020
1381100188,U,2020 CPH,2020
1381100189,U,2020 CPH,2020
1381100190,U,2020 CPH,2020
1381100191,U,2020 CPH,2020
1381100192,U,2020 CPH,2020
1381100193,U,2020 CPH,2020
1381100194,U,2020 CPH,2020
1381100195,U,2020 CPH,2020
1381100196,U,2020 CPH,2020
1381100197,U,2020 CPH,2020
1381100198,U,2020 CPH,2020
1381100199,U,2020 CPH,2020
1381100200,U,2020 CPH,2020
1381100201,U,2020 CPH,2020
1381200001,U,2020 CPH,2020
1381200002,U,2020 CPH,2020
1381200003,U,2020 CPH,2020
1381200004,U,2020 CPH,2020
1381200005,U,2020 CPH,2020
1381200006,U,2020 CPH,2020
1381200007,U,2020 CPH,2020
1381200008,U,2020 CPH,2020
1381200009,U,2020 CPH,2020
1381200010,U,2020 CPH,2020
1381200011,U,2020 CPH,2020
1381200012,U,2020 CPH,2020
1381200013,U,2020 CPH,2020
1381200014,U,2020 CPH,2020
1381200015,U,2020 CPH,2020
1381200016,U,2020 CPH,2020
1381200017,U,2020 CPH,2020
1381200018,U,2020 CPH,2020
1381200019,U,2020 CPH,2020
1381200020,U,2020 CPH,2020
1381200021,U,2020 CPH,2020
1381200022,U,2020 CPH,2020
1381200023,U,2020 CPH,2020
1381200024,U,2020 CPH,2020
1381200025,U,2020 CPH,2020
1381200026,U,2020 CPH,2020
1381200027,U,2020 CPH,2020
1381200028,U,2020 CPH,2020
1381200029,U,2020 CPH,2020
1381200030,U,2020 CPH,2020
1381300001,U,2020 CPH,2020
1381300002,U,2020 CPH,2020
1381300003,U,2020 CPH,2020
1381300004,U,2020 CPH,2020
1381300005,U,2020 CPH,2020
1381300006,U,2020 CPH,2020
1381300007,U,2020 CPH,2020
1381300008,U,2020 CPH,2020
1381300009,U,2020 CPH,2020
1381300010,U,2020 CPH,2020
1381300011,U,2020 CPH,2020
1381300012,U,2020 CPH,2020
1381300013,U,2020 CPH,2020
1381300014,U,2020 CPH,2020
1381300015,U,2020 CPH,2020
1381300016,U,2020 CPH,2020
1381300017,U,2020 CPH,2020
1381300018,U,2020 CPH,2020
1381300019,U,2020 CPH,2020
1381300020,U,2020 CPH,2020
1381300021,U,2020 CPH,2020
1381300022,U,2020 CPH,2020
1381300023,U,2020 CPH,2020
1381300024,U,2020 CPH,2020
1381300025,U,2020 CPH,2020
1381300026,U,2020 CPH,2020
1381300027,U,2020 CPH,2020
1381300028,U,2020 CPH,2020
1381300029,U,2020 CPH,2020
1381300030,U,2020 CPH,2020
1381300031,U,2020 CPH,2020
1381300032,U,2020 CPH,2020
1381300033,U,2020 CPH,2020
1381300034,U,2020 CPH,2020
1381300035,U,2020 CPH,2020
1381300036,U,2020 CPH,2020
1381300037,U,2020 CPH,2020
1381300038,U,2020 CPH,2020
1381300039,U,2020 CPH,2020
1381300040,U,2020 CPH,2020
1381300041,U,2020 CPH,2020
1381300042,U,2020 CPH,2020
1381300043,U,2020 CPH,2020
1381300044,U,2020 CPH,2020
1381300045,U,2020 CPH,2020
1381300046,U,2020 CPH,2020
1381300047,U,2020 CPH,2020
1381300048,U,2020 CPH,2020
1381300049,U,2020 CPH,2020
1381300050,U,2020 CPH,2020
1381300051,U,2020 CPH,2020
1381300052,U,2020 CPH,2020
1381300053,U,2020 CPH,2020
1381300054,U,2020 CPH,2020
1381300055,U,2020 CPH,2020
1381300056,U,2020 CPH,2020
1381300057,U,2020 CPH,2020
1381300058,U,2020 CPH,2020
1381300059,U,2020 CPH,2020
1381300060,U,2020 CPH,2020
1381300061,U,2020 CPH,2020
1381300062,U,2020 CPH,2020
1381300063,U,2020 CPH,2020
1381300064,U,2020 CPH,2020
1381300065,U,2020 CPH,2020
1381300066,U,2020 CPH,2020
1381300067,U,2020 CPH,2020
1381300068,U,2020 CPH,2020
1381300069,U,2020 CPH,2020
1381300070,U,2020 CPH,2020
1381300071,U,2020 CPH,2020
1381300072,U,2020 CPH,2020
1381300073,U,2020 CPH,2020
1381300074,U,2020 CPH,2020
1381300075,U,2020 CPH,2020
1381300076,U,2020 CPH,2020
1381300077,U,2020 CPH,2020
1381300078,U,2020 CPH,2020
1381300079,U,2020 CPH,2020
1381300080,U,2020 CPH,2020
1381300081,U,2020 CPH,2020
1381300082,U,2020 CPH,2020
1381300083,U,2020 CPH,2020
1381300084,U,2020 CPH,2020
1381300085,U,2020 CPH,2020
1381300086,U,2020 CPH,2020
1381300087,U,2020 CPH,2020
1381300088,U,2020 CPH,2020
1381300089,U,2020 CPH,2020
1381300090,U,2020 CPH,2020
1381300091,U,2020 CPH,2020
1381300092,U,2020 CPH,2020
1381300093,U,2020 CPH,2020
1381300094,U,2020 CPH,2020
1381300095,U,2020 CPH,2020
1381300096,U,2020 CPH,2020
1381300097,U,2020 CPH,2020
1381300098,U,2020 CPH,2020
1381300099,U,2020 CPH,2020
1381300100,U,2020 CPH,2020
1381300101,U,2020 CPH,2020
1381300102,U,2020 CPH,2020
1381300103,U,2020 CPH,2020
1381300104,U,2020 CPH,2020
1381300105,U,2020 CPH,2020
1381300106,U,2020 CPH,2020
1381300107,U,2020 CPH,2020
1381300108,U,2020 CPH,2020
1381300109,U,2020 CPH,2020
1381300110,U,2020 CPH,2020
1381300111,U,2020 CPH,2020
1381300112,U,2020 CPH,2020
1381300113,U,2020 CPH,2020
1381300114,U,2020 CPH,2020
1381300115,U,2020 CPH,2020
1381300116,U,2020 CPH,2020
1381300117,U,2020 CPH,2020
1381300118,U,2020 CPH,2020
1381300119,U,2020 CPH,2020
1381300120,U,2020 CPH,2020
1381300121,U,2020 CPH,2020
1381300122,U,2020 CPH,2020
1381300123,U,2020 CPH,2020
1381300124,U,2020 CPH,2020
1381300125,U,2020 CPH,2020
1381300126,U,2020 CPH,2020
1381300127,U,2020 CPH,2020
1381300128,U,2020 CPH,2020
1381300129,U,2020 CPH,2020
1381300130,U,2020 CPH,2020
1381300131,U,2020 CPH,2020
1381300132,U,2020 CPH,2020
1381300133,U,2020 CPH,2020
1381300134,U,2020 CPH,2020
1381300135,U,2020 CPH,2020
1381300136,U,2020 CPH,2020
1381300137,U,2020 CPH,2020
1381300138,U,2020 CPH,2020
1381300139,U,2020 CPH,2020
1381300140,U,2020 CPH,2020
1381300141,U,2020 CPH,2020
1381300142,U,2020 CPH,2020
1381400001,U,2020 CPH,2020
1381400002,U,2020 CPH,2020
1381400003,U,2020 CPH,2020
1381400004,U,2020 CPH,2020
1381400005,U,2020 CPH,2020
1381400006,U,2020 CPH,2020
1381400007,U,2020 CPH,2020
1381400008,U,2020 CPH,2020
1381400009,U,2020 CPH,2020
1381400010,U,2020 CPH,2020
1381400011,U,2020 CPH,2020
1381400012,U,2020 CPH,2020
1381400013,U,2020 CPH,2020
1381400014,U,2020 CPH,2020
1381400015,U,2020 CPH,2020
1381400016,U,2020 CPH,2020
1381400017,U,2020 CPH,2020
1381400018,U,2020 CPH,2020
1381400019,U,2020 CPH,2020
1381400020,U,2020 CPH,2020
1381400021,U,2020 CPH,2020
1381500001,U,2020 CPH,2020
1381500002,U,2020 CPH,2020
1381500003,U,2020 CPH,2020
1381500004,U,2020 CPH,2020
1381500005,U,2020 CPH,2020
1381500006,U,2020 CPH,2020
1381500007,U,2020 CPH,2020
1381500008,U,2020 CPH,2020
1381500009,U,2020 CPH,2020
